住所コード,市区町村名,大字名,字丁目名,街区,地番・戸番,建物名,階数,buildingCode,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販（食品）件数,物販（衣料）件数,物販（日用雑貨）件数,サービス（レンタル）件数,サービス（冠婚葬祭）件数,サービス（生活関連）件数,サービス（自動車）件数,サービス（その他）件数,量販店件数,金融・保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル・旅館件数,医療・福祉件数,公共件数,教育件数,宅配・引越・郵便件数,運輸件数,建設・設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,lang,lat,部屋数推定フラグ
13101,千代田区,内幸町,１丁目,7,9,,0,9999,1,0,1,0,0,0,0,100,0,0,0,215.02,430.04,0,0,430.04,430.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7591392,35.6704397,1
13101,千代田区,内幸町,１丁目,7,13,,0,9999,1,0,1,0,0,0,0,100,0,0,0,215.64,431.28,0,0,431.28,431.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7594208,35.6709317,1
13101,千代田区,内幸町,１丁目,7,17,,0,9999,1,0,1,0,0,0,0,100,0,0,0,196.57,393.14,0,0,393.14,393.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7597783,35.6715603,1
13101,千代田区,内幸町,１丁目,7,13,,0,9999,1,0,1,0,0,0,0,100,0,0,0,169.49,338.98,0,0,338.98,338.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7594917,35.6710547,1
13101,千代田区,内幸町,１丁目,7,15,,0,9999,1,0,1,0,0,0,0,100,0,0,0,198.08,396.16,0,0,396.16,396.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7596289,35.6712994,1
13101,千代田区,内幸町,１丁目,7,3,,0,9999,1,0,1,0,0,0,0,100,0,0,0,388.28,776.56,0,0,776.56,776.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7587758,35.6697986,1
13101,千代田区,内幸町,１丁目,7,19,チャオ銀座店,0,2001,1,0,0,1,0,0,0,0,100,0,0,132.94,265.88,0,0,0,0,0,0,265.88,265.88,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7599067,35.6717883,0
13101,千代田区,内幸町,１丁目,7,8,ビアカーニバル新橋店,0,2001,1,0,0,1,0,0,0,0,100,0,0,227.5,455,0,0,0,0,0,0,455,455,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7589708,35.6701392,0
13101,千代田区,内幸町,１丁目,7,10,,0,2004,1,0,0,1,0,0,0,0,100,0,0,165.66,331.32,0,0,0,0,0,0,331.32,331.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7592092,35.6705608,1
13101,千代田区,内幸町,１丁目,7,21,,0,1001,1,0,1,0,0,0,0,100,0,0,0,66.33,132.66,0,0,132.66,132.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7599919,35.6719425,1
13101,千代田区,内幸町,１丁目,7,22,,0,2001,4,0,0,4,0,0,0,0,100,0,0,100.33,200.66,0,0,0,0,0,0,200.66,50.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7600511,35.6720467,1
13101,千代田区,内幸町,１丁目,7,8,北の家族新橋日比谷口店,0,2027,1,0,0,1,0,0,0,0,100,0,0,252.19,504.38,0,0,0,0,0,0,504.38,504.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7590558,35.67029,0
13101,千代田区,内幸町,１丁目,7,14,中央冷凍産業（株）,0,2027,1,0,0,1,0,0,0,0,100,0,0,192.47,384.94,0,0,0,0,0,0,384.94,384.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7595561,35.6711717,0
13101,千代田区,内幸町,１丁目,7,20,,0,9999,1,0,1,0,0,0,0,100,0,0,0,126.94,253.88,0,0,253.88,253.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7599544,35.6718758,1
13101,千代田区,内幸町,１丁目,7,15,,0,9999,1,0,1,0,0,0,0,100,0,0,0,166.55,333.1,0,0,333.1,333.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7597094,35.6714417,1
13101,千代田区,内幸町,２丁目,1,1,飯野ビルディング,27,3004,74,0,0,69,0,5,0,0,93.24,0,6.76,4381.79,127071.91,0,0,0,0,0,0,111553.07,1616.71,15518.84,3103.77,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,139.7528258,35.6709083,0
13101,千代田区,内幸町,２丁目,1,4,日比谷中日ビル,11,3004,31,0,0,26,0,5,0,0,83.87,0,16.13,2099.33,27291.29,0,0,0,0,0,0,19523.77,750.91,7767.52,1553.5,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,139.7533292,35.6713183,0
13101,千代田区,内幸町,２丁目,2,2,富国生命ビル,28,3002,61,0,0,36,0,25,0,0,59.02,0,40.98,2316.46,69493.8,0,0,0,0,0,0,11582.3,321.73,57911.5,2316.46,13,0,1,2,0,0,1,0,0,1,8,1,1,14,0,0,0,2,1,0,0,0,1,0,0,0,1,139.7551894,35.6706064,0
13101,千代田区,内幸町,２丁目,2,1,日本プレスセンタービル,10,3004,85,0,0,80,0,5,0,0,94.12,0,5.88,2442.78,29313.36,0,0,0,0,0,0,25579.4,319.74,3733.96,746.79,2,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,7,1,0,0,0,0,0,0,0,17,139.7542258,35.6709217,0
13101,千代田区,内幸町,２丁目,2,3,日比谷国際ビルヂング,30,3001,197,1,1,71,113,11,0.51,0.51,36.04,57.36,5.58,2800.29,98010.15,215.41,215.41,127.29,127.29,44301.91,392.05,27732.13,390.59,25633.42,2330.31,14,0,1,1,1,0,1,0,0,0,1,4,0,2,0,2,0,2,1,0,0,0,0,0,0,0,2,139.7543197,35.6703256,0
13101,千代田区,大手町,１丁目,1,2,大手門タワーＪＸビル,22,2010,1,0,0,1,0,0,0,0,100,0,0,4211.81,92659.82,0,0,0,0,0,0,92659.82,92659.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7620194,35.6861111,1
13101,千代田区,大手町,１丁目,1,3,大手センタービル,24,3004,43,0,0,17,0,26,0,0,39.53,0,60.47,2253.67,63102.76,0,0,0,0,0,0,6600.03,388.24,56502.73,2173.18,8,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,139.7627378,35.6859742,0
13101,千代田区,大手町,１丁目,3,4,気象庁,8,2019,2,2,0,0,0,0,100,0,0,0,0,3094.44,24755.52,24755.52,12377.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,139.76169,35.6896028,0
13101,千代田区,大手町,１丁目,3,3,大手町合同庁舎第３号館,15,3004,3,3,0,0,0,0,100,0,0,0,0,2780.34,41705.1,41705.1,13901.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139.7627408,35.6894928,0
13101,千代田区,大手町,１丁目,3,5,東京消防庁本部庁舎,14,2019,1,1,0,0,0,0,100,0,0,0,0,1608.71,22521.94,22521.94,22521.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,139.7615878,35.6888325,0
13101,千代田区,大手町,１丁目,3,5,丸の内消防署,4,2019,2,2,0,0,0,0,100,0,0,0,0,436.29,1745.16,1745.16,872.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139.7616831,35.6885406,0
13101,千代田区,大手町,１丁目,3,4,,0,9999,1,0,1,0,0,0,0,100,0,0,0,786.34,1572.68,0,0,1572.68,1572.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7619647,35.6899469,1
13101,千代田区,大手町,１丁目,3,1,ＪＡビル,37,3004,2,0,0,2,0,0,0,0,100,0,0,2071.68,76652.16,0,0,0,0,0,0,76652.16,38326.08,0,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7628011,35.6886819,0
13101,千代田区,大手町,１丁目,3,2,経団連ホール,23,3002,4,0,0,4,0,0,0,0,100,0,0,2625.1,60377.3,0,0,0,0,0,0,60377.3,15094.33,0,0,6,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,139.7635211,35.6886317,0
13101,千代田区,大手町,１丁目,3,,大手町カンファレンスセンター,2,3004,30,0,0,29,0,1,0,0,96.67,0,3.33,854.94,3419.76,0,0,0,0,0,0,2564.82,88.44,854.94,854.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7623592,35.6884533,0
13101,千代田区,大手町,１丁目,3,7,日経ビル,31,3004,4,0,0,4,0,0,0,0,100,0,0,2146.88,66553.28,0,0,0,0,0,0,66553.28,16638.32,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,139.7622542,35.6887439,0
13101,千代田区,大手町,１丁目,3,6,,0,9999,1,0,1,0,0,0,0,100,0,0,0,324.43,648.86,0,0,648.86,648.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7614306,35.6892406,1
13101,千代田区,大手町,１丁目,3,,神田橋料金所,0,2027,1,0,0,1,0,0,0,0,100,0,0,101.26,202.52,0,0,0,0,0,0,202.52,202.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7638472,35.6893008,0
13101,千代田区,大手町,１丁目,4,1,竹橋合同ビル,15,3004,8,0,0,8,0,0,0,0,100,0,0,3237.2,48558,0,0,0,0,0,0,48558,6069.75,0,0,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,139.7604831,35.6904819,0
13101,千代田区,大手町,１丁目,4,2,丸紅東京本社ビル,16,3004,41,1,0,35,0,5,2.44,0,85.37,0,12.2,2775.7,55514,925.23,925.23,0,0,0,0,43023.35,1229.24,11565.42,2313.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139.7596994,35.6906342,0
13101,千代田区,大手町,１丁目,5,1,大手町ファーストスクエアＷＥＳＴ,23,3001,72,1,0,68,0,3,1.39,0,94.44,0,4.17,2250.28,58507.28,562.57,562.57,0,0,0,0,53194.12,782.27,4750.59,1583.53,11,0,0,3,0,0,0,0,0,1,3,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,139.7637208,35.6856333,0
13101,千代田区,大手町,１丁目,5,5,大手町タワー,38,3004,92,0,0,60,0,32,0,0,65.22,0,34.78,6412.44,282147.36,0,0,0,0,0,0,88758.86,1479.31,193388.5,6043.39,10,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,139.7654156,35.6855044,0
13101,千代田区,大手町,１丁目,5,1,大手町ファーストスクエアＥＡＳＴ,23,3001,59,6,0,45,0,8,10.17,0,76.27,0,13.56,2315.27,62512.29,12348.11,2058.02,0,0,0,0,41063.39,912.52,9100.79,1137.6,2,0,0,0,0,0,0,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7642344,35.6858239,0
13101,千代田区,大手町,１丁目,5,6,ＴＨＥＣＡＦＥＢＹＡＭＡＮ,0,2017,1,0,0,1,0,0,0,0,100,0,0,105.7,211.4,0,0,0,0,0,0,211.4,211.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,139.7650269,35.6857247,0
13101,千代田区,大手町,１丁目,5,,ちよくる大手町タワー駐輪場,0,2027,1,0,0,1,0,0,0,0,100,0,0,15.6,31.2,0,0,0,0,0,0,31.2,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7649147,35.6859267,0
13101,千代田区,大手町,１丁目,5,,ちよくる大手町ファーストスクエア駐輪場,0,2027,1,0,0,1,0,0,0,0,100,0,0,23.06,46.12,0,0,0,0,0,0,46.12,46.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7645847,35.6860072,0
13101,千代田区,大手町,１丁目,5,1,ラマレンマ大手町,0,2027,1,0,0,1,0,0,0,0,100,0,0,198.08,396.16,0,0,0,0,0,0,396.16,396.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7647167,35.6858825,0
13101,千代田区,大手町,１丁目,6,1,大手町ビルヂング,9,3002,132,1,0,130,0,1,0.76,0,98.48,0,0.76,10508.61,115594.71,375.31,375.31,0,0,0,0,104710.79,805.47,10508.61,10508.61,27,1,1,6,0,0,3,0,0,1,1,63,0,1,0,1,1,3,0,2,1,0,0,0,1,0,2,139.7648508,35.6864033,0
13101,千代田区,大手町,１丁目,7,1,読売新聞ビル,33,3004,48,0,0,16,0,32,0,0,33.33,0,66.67,3287.95,118366.2,0,0,0,0,0,0,16110.96,1006.93,102255.25,3195.48,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,139.7644983,35.6871425,0
13101,千代田区,大手町,１丁目,7,2,東京サンケイビル,31,3001,80,0,0,77,0,3,0,0,96.25,0,3.75,2260.19,79106.65,0,0,0,0,0,0,72326.08,939.3,6780.57,2260.19,12,0,1,7,1,0,0,0,0,1,8,3,0,5,0,0,0,2,0,0,2,0,2,0,0,0,11,139.7654253,35.6870036,0
13101,千代田区,大手町,１丁目,8,1,ＫＤＤＩ大手町ビル,23,3003,42,1,1,37,0,3,2.38,2.38,88.1,0,7.14,2461.76,59082.24,492.35,492.35,492.35,492.35,0,0,54404.9,1470.4,3692.64,1230.88,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,139.7645492,35.6877364,0
13101,千代田区,大手町,１丁目,9,7,大手町フィナンシャルシティサウスタワー,35,3004,56,0,0,22,0,34,0,0,39.29,0,60.71,3419.34,126515.58,0,0,0,0,0,0,19457.67,884.44,107057.91,3148.76,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7657789,35.6876678,0
13101,千代田区,大手町,１丁目,9,5,大手町フィナンシャルシティノースタワー,30,3001,54,0,1,47,0,6,0,1.85,87.04,0,11.11,3271.48,107958.84,0,0,1635.74,1635.74,0,0,95281.86,2027.27,11041.25,1840.21,5,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7659139,35.6882928,0
13101,千代田区,大手町,１丁目,9,,アトリウム,3,2027,1,0,0,1,0,0,0,0,100,0,0,1424.81,4274.43,0,0,0,0,0,0,4274.43,4274.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7658344,35.6879981,0
13101,千代田区,大手町,１丁目,9,2,大手町フィナンシャルシティグランキューブ,31,3004,62,0,0,37,0,25,0,0,59.68,0,40.32,5782.82,202398.7,0,0,0,0,0,0,63085.31,1705.01,139313.39,5572.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.764795,35.6884197,0
13101,千代田区,大手町,２丁目,1,1,大手町野村ビル,27,3001,75,0,0,69,0,6,0,0,92,0,8,2515.32,80490.24,0,0,0,0,0,0,69422.83,1006.13,11067.41,1844.57,2,0,0,0,0,0,3,2,0,2,7,1,0,3,1,0,0,0,0,2,0,0,3,2,0,0,3,139.7662086,35.6852336,0
13101,千代田区,大手町,２丁目,2,2,ＮＴＴ丸の内ビル,9,3004,4,2,0,2,0,0,50,0,50,0,0,1215.59,10940.31,5470.16,2735.08,0,0,0,0,5470.16,2735.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7676489,35.6853464,0
13101,千代田区,大手町,２丁目,2,2,ＮＴＴＤＡＴＡ大手町ビル,11,3004,2,1,0,1,0,0,50,0,50,0,0,2416.88,26585.68,13292.84,13292.84,0,0,0,0,13292.84,13292.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7678322,35.6858358,0
13101,千代田区,大手町,２丁目,2,2,アーバンネット大手町ビル,21,3004,62,0,0,61,0,1,0,0,98.39,0,1.61,3844.26,84573.72,0,0,0,0,0,0,80729.46,1323.43,3844.26,3844.26,6,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7670864,35.6858897,0
13101,千代田区,大手町,２丁目,2,1,新大手町ビルヂング本館,10,3002,32,0,0,21,0,11,0,0,65.63,0,34.38,6488.25,84347.25,0,0,0,0,0,0,18965.65,903.13,65381.6,5943.78,7,0,0,5,0,0,1,0,0,1,1,3,0,9,0,0,2,1,0,0,0,0,0,0,0,0,6,139.7671364,35.6849211,0
13101,千代田区,大手町,２丁目,2,1,新大手町ビルヂング新館,3,3004,9,0,0,7,0,2,0,0,77.78,0,22.22,1482.23,5928.92,0,0,0,0,0,0,2964.46,423.49,2964.46,1482.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7671936,35.6852106,0
13101,千代田区,大手町,２丁目,3,4,ＮＴＴコミュニケーションズ（株）,11,3004,4,0,0,4,0,0,0,0,100,0,0,2898.22,31880.42,0,0,0,0,0,0,31880.42,7970.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7673553,35.6874794,0
13101,千代田区,大手町,２丁目,3,5,ＮＴＴコミュニケーションズ（株）,7,3002,3,0,0,3,0,0,0,0,100,0,0,6983.76,48886.32,0,0,0,0,0,0,48886.32,16295.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7668133,35.6877725,0
13101,千代田区,大手町,２丁目,4,9,,0,1001,1,0,1,0,0,0,0,100,0,0,0,34.47,68.94,0,0,68.94,68.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7688172,35.6868206,1
13101,千代田区,大手町,２丁目,4,4,ジェイアールバス関東（株）乗務員休憩室,0,3004,2,0,0,2,0,0,0,0,100,0,0,69.63,139.26,0,0,0,0,0,0,139.26,69.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7690269,35.6866225,0
13101,千代田区,大手町,２丁目,4,6,ジェイアールバステック（株）大手町回送便（事）,0,2027,1,0,0,1,0,0,0,0,100,0,0,40.12,80.24,0,0,0,0,0,0,80.24,80.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7686783,35.686445,0
13101,千代田区,大手町,２丁目,4,16,,0,1001,1,0,1,0,0,0,0,100,0,0,0,64.69,129.38,0,0,129.38,129.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7689578,35.6864231,1
13101,千代田区,大手町,２丁目,4,6,大林・鉄建建設共同企業体東京駅土木ＪＶ工事（事）,0,3004,2,0,0,2,0,0,0,0,100,0,0,167.33,334.66,0,0,0,0,0,0,334.66,167.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7689361,35.6870886,0
13101,千代田区,大手町,２丁目,4,4,ジェイアールバス関東（株）,0,3004,2,0,0,2,0,0,0,0,100,0,0,77.79,77.79,0,0,0,0,0,0,77.79,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7686533,35.6863781,0
13101,千代田区,大手町,２丁目,4,9,,0,1001,1,0,1,0,0,0,0,100,0,0,0,29.03,58.06,0,0,58.06,58.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7687694,35.6874161,1
13101,千代田区,大手町,２丁目,4,13,ＵＰＳＪａｐａｎ大手町センター,0,2027,1,0,0,1,0,0,0,0,100,0,0,128.43,256.86,0,0,0,0,0,0,256.86,256.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7689661,35.6867928,0
13101,千代田区,大手町,２丁目,4,4,ジェイアールバステック（株）,0,2027,1,0,0,1,0,0,0,0,100,0,0,291.03,582.06,0,0,0,0,0,0,582.06,582.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7687472,35.6866331,0
13101,千代田区,大手町,２丁目,4,15,国際写真（株）,0,2027,1,0,0,1,0,0,0,0,100,0,0,61.24,122.48,0,0,0,0,0,0,122.48,122.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7689803,35.6864864,0
13101,千代田区,大手町,２丁目,4,,ＵＰＳＪａｐａｎ大手町センター,0,2027,1,0,0,1,0,0,0,0,100,0,0,115.42,230.84,0,0,0,0,0,0,230.84,230.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7689372,35.6869067,0
13101,千代田区,大手町,２丁目,5,12,とり鉄大手町店,0,2027,1,0,0,1,0,0,0,0,100,0,0,63.52,127.04,0,0,0,0,0,0,127.04,127.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7684886,35.6859764,0
13101,千代田区,大手町,２丁目,5,16,シンエイプラウド（株）,0,3004,2,0,0,2,0,0,0,0,100,0,0,24.01,48.02,0,0,0,0,0,0,48.02,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7688714,35.6861003,0
13101,千代田区,大手町,２丁目,5,6,,0,1001,1,0,1,0,0,0,0,100,0,0,0,79.48,158.96,0,0,158.96,158.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7681808,35.6851681,1
13101,千代田区,大手町,２丁目,5,23,,0,1001,1,0,1,0,0,0,0,100,0,0,0,66.93,133.86,0,0,133.86,133.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7684864,35.6851242,1
13101,千代田区,大手町,２丁目,5,24,,0,1001,1,0,1,0,0,0,0,100,0,0,0,55.09,110.18,0,0,110.18,110.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.768465,35.6850642,1
13101,千代田区,大手町,２丁目,5,18,Ｔｓｅｒｖ,0,2027,1,0,0,1,0,0,0,0,100,0,0,58.2,116.4,0,0,0,0,0,0,116.4,116.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7687361,35.6858094,0
13101,千代田区,大手町,２丁目,5,9,かっぽうぎ大手町店,0,2001,1,0,0,1,0,0,0,0,100,0,0,59.71,119.42,0,0,0,0,0,0,119.42,119.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7682481,35.6853442,0
13101,千代田区,大手町,２丁目,5,11,鴨料理ごまそば高田屋大手町店,0,2027,1,0,0,1,0,0,0,0,100,0,0,135.01,270.02,0,0,0,0,0,0,270.02,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7684611,35.6859061,0
13101,千代田区,大手町,２丁目,5,9,酒菜ざんまい菱風,0,2001,1,0,0,1,0,0,0,0,100,0,0,161.53,323.06,0,0,0,0,0,0,323.06,323.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7682161,35.6852606,0
13101,千代田区,大手町,２丁目,5,6,築地活鮮市場大手町店,0,2001,1,0,0,1,0,0,0,0,100,0,0,153.44,306.88,0,0,0,0,0,0,306.88,306.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7681169,35.6849986,0
13101,千代田区,大手町,２丁目,5,24,築地活鮮市場大手町店,0,2002,1,0,0,1,0,0,0,0,100,0,0,67.27,134.54,0,0,0,0,0,0,134.54,134.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7684247,35.6849506,0
13101,千代田区,大手町,２丁目,5,9,大手町とら八,0,2027,1,0,0,1,0,0,0,0,100,0,0,514.22,1028.44,0,0,0,0,0,0,1028.44,1028.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7684,35.6854031,0
13101,千代田区,大手町,２丁目,5,18,大手町ラーメン,0,3002,2,0,0,2,0,0,0,0,100,0,0,49.81,99.62,0,0,0,0,0,0,99.62,49.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7687561,35.6858622,0
